dates,store,link,asin,category
21-04-04,amazon,https://instockalert.io/P/US/B08P2H5LW2,B08P2H5LW2,rtx3060ti
21-04-05,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-05,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-08,amazon,https://instockalert.io/P/US/B08NW5HNYW,B08NW5HNYW,rtx3060ti
21-04-11,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-13,amazon,https://instockalert.io/P/US/B08P2HBBLX,B08P2HBBLX,rtx3060ti
21-04-13,amazon,https://instockalert.io/P/US/B08P2HBBLX,B08P2HBBLX,rtx3060ti
21-04-16,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-16,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-16,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-17,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-17,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-19,amazon,https://instockalert.io/P/US/B08NYPLXPJ,B08NYPLXPJ,rtx3060ti
21-04-19,amazon,https://instockalert.io/P/US/B08NYPLXPJ,B08NYPLXPJ,rtx3060ti
21-04-20,amazon,https://instockalert.io/P/US/B08P2HBBLX,B08P2HBBLX,rtx3060ti
21-04-20,amazon,https://instockalert.io/P/US/B08P2HBBLX,B08P2HBBLX,rtx3060ti
21-04-20,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-22,amazon,https://instockalert.io/P/US/B083Z5P6TX,B083Z5P6TX,rtx3060ti
21-04-24,amazon,https://instockalert.io/P/US/B08P2DQ28S,B08P2DQ28S,rtx3060ti
21-04-24,amazon,https://instockalert.io/P/US/B08P2DQ28S,B08P2DQ28S,rtx3060ti
