dates,store,link,asin,category
21-04-01,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-01,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-01,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-01,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-01,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-01,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-02,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-04-06,amazon,https://instockalert.io/P/US/B08HR6FMF3,B08HR6FMF3,rtx3080
21-04-08,amazon,https://instockalert.io/P/US/B083GT4CY2,B083GT4CY2,rtx3080
21-04-14,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-14,amazon,https://instockalert.io/P/US/B08HR55YB5,B08HR55YB5,rtx3080
21-04-14,amazon,https://instockalert.io/P/US/B08HR55YB5,B08HR55YB5,rtx3080
21-04-14,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-14,amazon,https://instockalert.io/P/US/B08HR55YB5,B08HR55YB5,rtx3080
21-04-15,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-15,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-16,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-16,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-16,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-16,amazon,https://instockalert.io/P/US/B08J6F174Z,B08J6F174Z,rtx3080
21-04-17,amazon,https://instockalert.io/P/US/B08J6F174Z,B08J6F174Z,rtx3080
21-04-17,amazon,https://instockalert.io/P/US/B08J6F174Z,B08J6F174Z,rtx3080
21-04-18,amazon,https://instockalert.io/P/US/B08J6F174Z,B08J6F174Z,rtx3080
21-04-18,amazon,https://instockalert.io/P/US/B08J6F174Z,B08J6F174Z,rtx3080
21-04-18,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-18,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-18,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-19,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-19,amazon,https://instockalert.io/P/US/B08HR3Y5GQ,B08HR3Y5GQ,rtx3080
21-04-19,amazon,https://instockalert.io/P/US/B08HR55YB5,B08HR55YB5,rtx3080
21-04-19,amazon,https://instockalert.io/P/US/B08HR55YB5,B08HR55YB5,rtx3080
21-04-19,amazon,https://instockalert.io/P/US/B08J6F174Z,B08J6F174Z,rtx3080
21-04-20,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-04-20,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-04-20,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-04-20,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-04-20,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-04-21,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-04-21,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-04-22,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-04-24,amazon,https://instockalert.io/P/US/B08J6F174Z,B08J6F174Z,rtx3080
21-04-24,amazon,https://instockalert.io/P/US/B08J6F174Z,B08J6F174Z,rtx3080
21-05-01,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-05-03,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-05-03,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
21-05-04,amazon,https://instockalert.io/P/US/B08HR5SXPS,B08HR5SXPS,rtx3080
21-05-04,amazon,https://instockalert.io/P/US/B08HR5SXPS,B08HR5SXPS,rtx3080
21-05-05,amazon,https://instockalert.io/P/US/B08HH5WF97,B08HH5WF97,rtx3080
