dates,store,link,asin,category
21-03-02,amazon,https://amazon.com/dp/B08P2B5XXD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2B5XXD,rx6800
21-03-02,amazon,https://amazon.com/dp/B08P2C8XXH?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2C8XXH,rx6800
21-03-02,amazon,https://amazon.com/dp/B08P2C8XXH?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2C8XXH,rx6800
21-03-03,amazon,https://amazon.com/dp/B08NXYBVDB?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08NXYBVDB,rx6800
21-03-03,amazon,https://amazon.com/dp/B08NXYBVDB?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08NXYBVDB,rx6800
21-03-03,amazon,https://amazon.com/dp/B08NXYBVDB?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08NXYBVDB,rx6800
21-03-04,amazon,https://amazon.com/dp/B08NXYBVDB?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08NXYBVDB,rx6800
21-03-04,amazon,https://amazon.com/dp/B08P2C8XXH?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2C8XXH,rx6800
21-03-04,amazon,https://amazon.com/dp/B08P2C8XXH?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2C8XXH,rx6800
21-03-04,amazon,https://amazon.com/dp/B08NXYBVDB?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08NXYBVDB,rx6800
21-03-05,amazon,https://amazon.com/dp/B08P2C8XXH?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2C8XXH,rx6800
21-03-05,amazon,https://amazon.com/dp/B08T9J1J28?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08T9J1J28,rx6800
21-03-05,amazon,https://amazon.com/dp/B08T9J1J28?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08T9J1J28,rx6800
21-03-05,amazon,https://amazon.com/dp/B08P2B5XXD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2B5XXD,rx6800
21-03-05,amazon,https://amazon.com/dp/B08P2B5XXD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2B5XXD,rx6800
21-03-06,amazon,https://amazon.com/dp/B08P2B5XXD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08P2B5XXD,rx6800
