dates,store,link,asin,category
21-03-11,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-12,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-12,amazon,https://amazon.com/dp/B08Q9SCPGD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q9SCPGD,rx6900xt
21-03-14,amazon,https://amazon.com/dp/B08Q9SCPGD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q9SCPGD,rx6900xt
21-03-15,amazon,https://amazon.com/dp/B08Q9SCPGD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q9SCPGD,rx6900xt
21-03-15,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-15,amazon,https://amazon.com/dp/B08Q9SCPGD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q9SCPGD,rx6900xt
21-03-15,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-15,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-15,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-15,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-15,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
21-03-17,amazon,https://amazon.com/dp/B08Q2R71CS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q2R71CS,rx6900xt
